id_ms	type	trans	ortho	\trr	\smr	\tre	\sme	\trf	\smf	\src
783_2	\idi	~ kʌ̄	-dhɔ kë							
783_2	\ex	yɤ̏ ɤ̄ bɔ̄ɔ ~ kʌ̏ dùɤ	-yö ö bɔɔ -dhɔ -kë =duö							
783_2	\ex	â dhɔ̏ kʌ̏ pʌ̄ ɤ́ dhɛ̀n ȁ ká	a- -dhɔ -kë pë 'ö =nɛ -a 'ka							
783_2	\idi	ȁ dhē ~ yȁ kʌ̏ dùɤ	-a dhe -dhɔ -ya -kë =duö							
783_2	\ex	wȍ wō kó ~ kʌ̏	-wo wo 'ko -dhɔ -kë							
784_2.1	\ex	Yèsü yà kwā dhɔ́ dɯ̄gɔ̏bhɛ̏n gɔ̏, kwá kʌ̄ pȍ tàā bhɛ̏n ká zlɤ̄ɤ	=Yesu =ya kwa 'dhɔ dügɔmɛ -gɔ, 'kwa kë -po =taa' -mɛ 'ka zlöö							
784_2.2	\ex	bhɤ̏ n̄ dhɔ́ dɛ̀ɛ kɤ̄ dhìā {kɤ̄} kó dhó ɯ̄ gɔ̏ bhlɤ̀ɤ̏	-bhö n 'dhɔ =dɛɛ kö =dhia' {kö} 'ko 'dho ü -gɔ =bhlöö-							
785_0	\ex	wún ɯ́ ȁ blɛ̀ɛ̄ dhȁn bhʌ̄ yɤ̏ ~ dȁ n̄ ká	'wun 'ü -a =blɛɛ' -na bhë -yö -nɔnɔ -da n 'ka							
788_0	\ex	Kāpɤ ~ yà dhūn ɤ̄ zláä yɔ̏ tȁ	Kapö =nɔ =ya nu ö 'zlaa- -yɔ -ta							
790_0	\ex	bhán gbǣæ̏ ~	'ma gbɛa- =dhɔng							
790_0	\ex	dhʌ́n dhȕn wà ~ blīi gɯ́	'në -nu =wa =dhɔng blii 'gü							
790_0	\idi	pʌ̄ ~ bhɛ̄n gɔ̏	pë =dhɔng mɛ -gɔ							
790_0	\ex	tɔ́ bhʌ̄ yà ~ n̄ gɔ̏	'tɔ bhë =ya =dhɔng n -gɔ							
791_1	\ex	~ yà dȁ	=dhɔng' =ya -da							
793_0	\ex	yúa ɤ́ Màadu gɔ̏ bhʌ̄ yà kʌ̄ gbéȅ wà dhó ȁ ká ~	'yua 'ö =Maadu -gɔ bhë =ya kë 'gbee- =wa 'dho -a 'ka =dhɔngtrɔɔplöö							
794_0	\idi	~ kʌ̄	=dhɔɔ kë							
794_0	\idi	~ kʌ̄ kó bhàa	=dhɔɔ kë 'ko =bhaa							
796_0	\idi	~ yī	'dhɔɔ yi							
796_0	\idi	~ dɔ̄	'dhɔɔ dɔ							
796_0	\ex	Tȉʌ yà ɤ̄ bhȁ bhɔ́bhnlí zīi bhʌ̄ yàȁ dhɔ́ɔ dɔ̄ kɤ̄ yàȁ dʌ̏ɯ dhɔ́	-Tië =ya ö -bha 'mɔbhli zii bhë =yaa- 'dhɔɔ dɔ kö =yaa- -dëü 'dhɔ							
796_0	\idi	dhɔ́ɔ wō pɤ̄	'dhɔɔ wo pö							
797_0	\idi	~ tīi	'dhɔɔ tii							
798_0	\ex	Zlȁn ~ wāȁ bhɛ̄n bhéȉ ~ wáa dō	-Zlan =dhɔɔbhaa waa- mɛ 'bhei- =dhɔɔbhaa 'waa do							
807_	\idi	dhȕaadhȕaadhɤ̄n	-nuaanuaadhö							
809_0	\ex	yúɤ̏ yɤ̏ dhɤ̏	'yuö- -yö -dhö 							
809_0	\ex	sɔ̄ gbɛ̄ yáa dhɤ́	sɔ gbɛ 'yaa 'dhö							
810_1	\ex	yí dhɤ̏ kʌ̄ sȁa	'yi -dhö kë -saa							
810_2	\ex	â wún dɔ̏ bȅ n̄ká dhó dhūn	a- 'wun -dɔ -be n 'ka 'dho nu							
811_0	\idi	yà kʌ̄ ~	=ya kë 'dhö							
811_0	\idi	dhɛ̀ kʌ̏ ~	=dhɛ -kë 'dhö							
815_0	\idi	dhɤ̏ɤ kpɤ̄	-dhöö kpö							
816_0	\ex	klɔ̏ŋ dhɛ̏ và dhɛ̏ tódhiɤdhɛ̏ wȍ dhɤ́ɤ̈dhɤ̄ɤ	-klɔng -dhɛ =va -dhɛ 'todhiödhɛ -wo 'dhöödhöö							
819_0	\ex	yɤ̏ ɤ̄ dhȕ sɔ̄ sɛ̏ɛbɔ̏ ká	-yö ö -dhu sɔ -sɛɛbɔ 'ka							
819_0	\idi	~ kɔ̏	'dhu -kɔ							
827_1	\ex	Zlȁn bhȁ dhúʌ̏ yɤ̏ tó kā píɤ!	-Zlan -bha 'dhuë- -yö 'to ka 'piö!							
827_1	\idi	~ kpɔ́	'dhuë- 'kpɔ							
827_1	\ex	Zlȁn yɤ̏ dhúʌ̈ kpɔ́ kā sùû tȁ {bhɛ̏}n sáadhɤ̄ bhȁ!	-Zlan -yö 'dhuë- 'kpɔ ka =suu'- -ta {-mɛ} 'saadhö -bha!							
827_1	\ex	Zlȁn yɤ̏ dhȍ dhúʌ̈ kpɔ̄ ɯ̄ bhȁ	-Zlan -yö -dho 'dhuë- kpɔ ü -bha							
829_0	\idi	dhúʌ̈n bɔ̏ kún	'nuë- -bɔ 'kun							
833_1.1	\idi	dhūʌ̂n dhɛ̀n	nuë- =nɛ	, сле́дующий						LJ
833_1.2	\ex	flæ̏æn plɛ̀ wó bhʌ̄ ȁ dɤ̄ zʌ̏ ɤ́ dhūn blɛ̏ɛzʌ̏ plɤ̄ɤ è?	-flɛan =plɛ 'wo bhë -a dö -zë 'ö nu -blɛɛzë plöö =e?							
833_1.3	\idi	~ bhɛ̄n tīi ká	nu mɛ tii 'ka							
833_1.3	\ex	dhā bhȁ dhȕn zódhɤ̄ sɯ̏ bhʌ̄ yɤ̏ dhȕn yī tīi ká	dha -bha -nu 'zodhö -sü bhë -yö -nu yi tii 'ka							
833_5	\ex	yɤ̏ dhȕn n̄ gɔ̏ yāa dhūn n̄ dhʌ̏	-yö -nu n -gɔ yaa nu n -dhë							
834_0	\ex	bhʌ̏n wö dhūn ɯ̄ dhʌ̏ gbɒ̄ɒ ká ɛ̄?	-më 'wo- nu ü -dhë gbaɔ 'ka ɛ?							
834_0	\idi	yɔ́n dhȕn dhʌ́n dhʌ̏	'yɔn -nu 'në -dhë							
834_0	\ex	n̄ dhē yɤ̏ yɔ́n dhūn dhȁn n̄ zláä dhʌ̏	n dhe -yö 'yɔn nu -na n 'zlaa- -dhë							
835_1	\ex	yàȁ ~ wʌ́ɯ̏ ká	=yaa- -dhuö 'wëü- 'ka							
836_0	\idi	~ lɯ̏	dhuö -lü							
836_0	\idi	~ sʌ̄n	dhuö sën							
837_0	\ex	víɔ̏n dhɛ̀ ɤ́ zīɤ dhȁn bhʌ̄, yɤ̏ zȉɤ dhāŋ̏gɯ́ ~ gbɛ̀ɛn, ȁ síɔn kpáan wö yɤ̄ wáȁ dȅ yɤ̄	'viɔn- =dhɛ 'ö ziö -na bhë, -yö -ziö dhanggü dhuö =gbɛɛn, -a 'siɔn 'kpaan 'wo- yö 'waa- -de yö							
837_0	\ex	yȁ ȁ tȁ ~	-ya -a -ta dhuö							
837_0	\idi	yɤ̏ dhɛ̏ gȁ dhȁn ~	-yö -dhɛ -ga -na dhuö							
837_0	\ex	dhɛ̀ ɤ́ Màā dhɤ́ wún blɛ̀ɛ̄ dhȁn sìa n̄ yán kʌ̏ ~	=dhɛ 'ö =Maa' 'dhö 'wun =blɛɛ' -na =sia n 'yan -kë dhuö							
843_0	\ex	gíï yàȁ kún yɤ̏ ɤ̄ dhùū dhȁn	'gii- =yaa- 'kun -yö ö =dhuu' -na							
844_0	\ex	~ yɤ̏ yɤ̄ sɯ̏ ká dɛ̀ɛ dùɤ	'dhuu -yö yö -sü 'ka =dɛɛ =duö							
846_0	\idi	blɯ́ kàā ~	'blü =kaa' 'nuu							
848_0	\idi	~ bhɔ̏ tàā pʌ̏	'dhuung -bhɔ =taa' -pë							
848_0	\idi	~ kɔ̏ɔ	'dhuung -kɔɔ							
854_0	\ex	~ kú dhɔ́	n'ka 'ku 'dhɔ							
858_0	\ex	~, kɤ̄ yɤ̏ tó pɤ́!	=ɛɛ, kö -yö 'to 'pö!							
864_2	\idi	~ sɯ́	=faan' 'sü							
864_2	\ex	bhɤ̏ ɯ̄ fàān sɯ́, zīan yáa gbɛ̀ɛn gbɔ̄	-bhö ü =faan' 'sü, zian 'yaa =gbɛɛn gbɔ							
864_2	\idi	~ bhō	=faan' bho							
864_2	\ex	yúa yàȁ ~ bhō ȁ gɯ́	'yua =yaa- =faan' bho -a 'gü							
864_2	\idi	~ kún	=faan' 'kun							
864_2	\ex	dīn yà ~ kún ȁ gɔ̏	din =ya =faan' 'kun -a -gɔ							
864_2	\idi	~ bhʌ́n	=faan' 'më							
864_2	\ex	bhɤ̏ ȁ fàān bhʌ́n kɤ̄ blʌ̀ʌ̄dhɛ́ kȁan tȁ bhʌ̄ {kɤ̄} yȁ sɯ́	-bhö -a =faan' 'më kö =blëëdhɛ -kaan -ta bhë {kö} -ya 'sü							
864_2	\idi	bhɛ̄n dȅ ~ bhʌ́n	mɛ -de =faan' 'më							
877_0	\ex	wún bhʌ̄ yī blɛ̏ɛ ~, zȕɤ và yāa kʌ̄ ȁ gɯ́	'wun bhë yi -blɛɛ -fiëfiëdhö, -zuö =va yaa kë -a 'gü							
879_2	\idi	bhɛ̄n ~ sɯ̏	mɛ -fin -sü							
881_0	\idi	fíŋ píɤ gāŋ	'fing 'piö gang							
881_0	\idi	fíŋ púu	'fing 'puu							
881_0	\idi	fíŋ tīi	'fing tii							
882_0	\idi	~bhīn	'fla mi							
884_2	\idi	bhɛ̄n ~	mɛ 'flëë							
887_0	\idi	bhnlɯ̏ ~	-mlü 'flee-	очищенный рис				riz (m) blanchi		RC
892_0	\cbn	kwȁ ~	-kwa 'flii-							
892_0	\cbn	; kȍ ~	; -ko 'flii-							
903_0	\idi	yȁn ~	-yan födhɛ							
904_0	\ex	fɔ̄ŋ tíä yɤ̏ ~ dhɛ̀n dhɛ́gā dhɤ́	fɔng 'tia- -yö 'föngfö =nɛ 'dhɛga 'dhö							
912_1.1	\ex	kwȁ dhó tròōkʌ̄bhɛ̏n dhȕn gȁ dhìa	-kwa 'dho =trookëmɛ -nu -ga =dhia							
912_1.1	\idi	dhɛ̏ ~	-dhɛ -ga							
912_1.1	\idi	wún dhɛ̏ ~ ȁ gɯ́	'wun -dhɛ -ga -a 'gü							
912_1.1	\ex	wún bhʌ̄ kȁ dhɛ̏ gȁ ȁ gɯ́ sʌ̏ ká, kɤ̄ káä tùn ȁ dȁa kʌ̄ sɯ̏ bhȁ	'wun bhë -ka -dhɛ -ga -a 'gü -së 'ka, kö 'kaa- =tun -a -daa kë -sü -bha							
913_1	\ex	gɔ̏ ~ 	-gɔ ga							
913_1	\idi	gā gɯ́ yɔ̏n	ga 'gü -yɔn							
913_4.2	\ex	gɔ́ɔ̈ dō ɤ̄ ~ plɛ̀	'gɔɔ- do ö ga =plɛ							
913_5	\ex	yígā	'yiga							
913_5	\ex	gȕɤgā	-guö ga							
913_5	\ex	zùɤ̄gā	=zuö' ga							
914_1	\ex	dhē bhʌ̄ yà gā, yáa bhɯ̄n gbɔ̄	dhe bhë =ya ga, 'yaa mü gbɔ							
914_1	\idi	yāa(t?) gā n̄ dhēglúdhʌ́ngɔ̄ɔ̏n zùɤ̄ gɯ́ dhɛ̀n yí bhʌ̄ yɤ̏ sȁa	yaa ga n dheglunëgɔɔn =zuö' 'gü =nɛ 'yi bhë -yö -saa							
915_1	\idi	gā kʌ̄	ga kë							
915_1	\idi	gā kʌ̄ sɯ̏	ga kë -sü							
916_0	\idi	~ kʌ̄	=gaan kë							
921_0	\ex	yī ~ gɯ́	yi 'gan 'gü							
921_0	\ex	bhɛ̄n dhɛ̀n yáa ~ gɯ́	mɛ =nɛ 'yaa 'gan 'gü							
921_0	\idi	gȍ ~ gɯ́ sɯ̏	-go 'gan 'gü -sü							
925_0	\idi	bū ~	bu gën							
926_0	\ex	ɯ̄ bhȁ ~	ü -bha 'gën-, ü -bha 'gën -mü							
926_0	\ex	gʌ́n yɤ̏ ɯ̄ píɤ	'gën -yö ü 'piö							
926_0	\ex	yà ~ sɯ́	=ya 'gën- 'sü							
926_0	\idi	ɯ̄ bhā ~ yɤ̏ sʌ̏	ü bha 'gën -yö -së							
932_0	\idi	~ dɔ̄ zīʌn	-gɛnnëga dɔ ziën							
932_0	\idi	~ gɔ̄n	-gɛnnëga gɔn							
932_0	\idi	~ gbáäzʌ̏	-gɛnnëga 'gbaa- -zë							
932_0	\idi	~ bhūn	-gɛnnëga mu							
932_0	\idi	~ gɔ̄n gbȁn dhɛ̏	-gɛnnëga gɔn -gban -dhɛ							
933_0	\idi	~ bhɔ̄ŋ lɤ̀ɤ	-gɛndhɛ bhɔng =löö							
934_1	\idi	~ tȁ	-gɛndhɛ -ta							
935_0	\idi	~ dhɛ̏	-gɛndhɛkwɛɛ -dhɛ							
936_1	\idi	~ zɔ́	'gɛɛn 'zɔ							
938_1	\idi	~ dō bhɛ̏n	-gɛn do -mɛ							
938_1	\idi	, bhɛ̄n ~ dō zʌ̏								
938_1	\idi	~ yí zīɤ dhɛ̏	-gɛn 'yi ziö -dhɛ							
938_1	\idi	~ gɯ̄ sɔ̏	-gɛn gü -sɔ							
938_1	\idi	gɛ̀īn sɔ̏ gbɛ̀ɛn	=gɛin' -sɔ =gbɛɛn							
938_3	\idi	tɔ̏ dhʌ́n ~ bɔ̄ zȉan	-tɔ 'në -gɛn bɔ -zian							
938_3	\idi	sɔ́n ~	'sɔn -gɛn							
938_5	\ex	ȁn kó zʌ̄ ~ yáa dhɤ̄	-an 'ko zë -gɛn 'yaa dhö							
938_5	\idi	~ bhō	-gɛn bho							
938_5	\idi	ȁ ~ tɔ̄ɔ	-a -gɛn tɔɔ							
938_5	\idi	~ sɯ́	-gɛn 'sü							
940_0	\ex	á! bɤ̄ɯ̂ ~ bhɯ̏n wāa bhɔ̏an wȁ gbɔ̄ dɔ̄	'a! böü- 'gɛngɛn -mü waa -mɔa -wa gbɔ dɔ							
940_0	\idi	bɤ̄ɯ̂ ~	böü- 'gɛngɛn							
941_0	\ex	yɤ̏ zȉɤklúʌ̏ ɤ̄ ~	-yö -ziökluë ö -gɛnkpöüdhö							
946_0	\ex	yà ɤ̄ dȅ ~ ɤ̄ gɛ̏n bhȁ	=ya ö -de -gi ö -gɛn -bha							
947_0	\ex	yɤ̄ ~ yáa pʌ̄ gbɛ̄ dɔ̄ ȁ bhȁ	yö gia- 'yaa pë gbɛ dɔ -a -bha							
947_0	\idi	wún ~	'wun gia-							
948_0	\ex	wún ~ bhɯ̏n	'wun giagia -mü							
948_0	\idi	gīâgȉa ká bhán blɔ̄, ā dhȍ ȁ dhīɤ tō dhìā	giagia 'ka 'ma blɔ, a -dho -a dhiö to =dhia'							
949_0	\ex	yɤ̏ kʌ̏ zȉizʌ̏ ~	-yö -kë -ziizë giagiawo							
952_1	\ex	bèê bhlɤ̏ yɤ̀ ~ yī bhȁ ká	=bee'- -bhlö =yö 'gian yi -bha 'ka							
954_0	\ex	~ yɤ̏ zȉizʌ̏ dùɤ, ȁ kʌ̄ dhɛ̏ dhȕn wó tɔ̄ɔ tɔ̏n píɤ dhɛ̏ wāa blīi gɯ́ dhɛ̏ dhȕn pɤ́	'gina -yö -ziizë =duö, -a kë -dhɛ -nu 'wo tɔɔ -tɔn 'piö -dhɛ waa blii 'gü -dhɛ -nu 'pö							
955_0	\ex	~ {kɔ̏} yɤ̏ n̄ bhȁ	'gii- {-kɔ} -yö n -bha							
960_0	\ex	~ ɤ́ wɔ̏ dhʌ́n bhʌ̄ ȁ gɔ̏ bhʌ̄ yáa tée, kȁ dhó ȁ ká dɔ̀ŋtrɔ̄ɔ plɤ̀ɤ	-gipin 'ö -wɔ 'në bhë -a -gɔ bhë 'yaa 'tee, -ka 'dho -a 'ka =dɔngtrɔɔplöö							
961_3	\ex	dhʌ́n bhʌ̄ yɤ̏ glȁ yánzìɤ̄ gɯ́	'në bhë -yö -gla 'yanziö 'gü							
961_5	\ex	tɔ̏ dhʌ́n ~ dhɛ̏	-tɔ 'në 'gla -dhɛ							
963_1	\ex	dhɛ̏ kā gɔ̏ bhʌ̄ yɤ̏ ~	-dhɛ ka -gɔ bhë -yö 'glaagla							
966_0	\ex	dháasídhȕn wà dɔ̄ sɛ́ kɔ̀ɔbhɛ̏n ~	'dhaasi -nu =wa dɔ 'sɛ =kɔɔnmɛ 'gladhiö							
969_0	\ex	tán kʌ̄ kɔ̏ bhɛ̄n dhɛ̀n wȍ ~ ya	'tan kë -kɔ mɛ =nɛ -wo =glegɔ -ya							
976_0	\ex	tóo bhʌ̄ ȁ bhɤ̏ dhɛ̏ yáa bhȁ zlɤ̄ɤ, yà kʌ̄ ~	'too bhë -a -bhö -dhɛ 'yaa -bha zlöö, =ya kë =gliisü							
977_0	\ex	yɤ̏ ~ dhȁn	-yö =gloo -na							
978_0	\idi	~ yȉ	=gloo -yi							
978_0	\ex	sàbhɤndi ɤ́ tɔ̄ɔ Zūifɤ dhȕn bhȁ ~ yȉ	=samödi 'ö tɔɔ Zuifö -nu -bha =gloo -yi							
979_1	\ex	kȁ dhɛ̏ kʌ̏ bhʌ̄ kȁa ~ kɤ̄ kwá kɔ́ dɔ̄ bhɯ̄n	-ka -dhɛ -kë bhë -kaa gloo kö 'kwa 'kɔ dɔ mü							
979_2	\idi	dhɛ̏ ~ gɯ́ dhɛ̏	-dhɛ gloo 'gü -dhɛ							
979_2	\idi	yí ~ píɤ dhɛ̏	'yi gloo 'piö -dhɛ							
981_1	\idi	yà ~	=ya =glɔɔ							
982_0	\idi	~ lɯ̏	glɔɔ -lü							
982_0	\idi	glɔ̄ɔ sȁa	glɔɔ -saa							
986_0	\ex	wún ~	'wun =glɔɔsü							
988_1	\idi	~ gɔ̏	=glöö -gɔ							
988_1	\idi	~ gbìŋ	=glöö =gbing							
988_1	\idi	, ~ gbɛ̀ŋ	, =glöö =gbɛng							
988_1	\idi	~ sīȁ	=glöö sia-							
989_0	\ex	wàȁ pɤ̄ ~, kɤ̄ sɯ̏ɤ ȁ dhʌ̏ pʌ̏ ɤ́ bhʌ̄	=waa- pö =glööbɔɔmɛ, kö -süö -a -dhë -pë 'ö bhë							
990_0	\ex	bhɤ̏ yá bhʌ̄ ȁ glȕ yɤ̏ bhɔ̏n kúʌ kɤ̄ kùn ɤ́ bhɛ̄n gbɛ̄ zùɤ̄ dhɤ̄ tō zlɤ̄ɤ	-bhö 'ya bhë -a -glu -yö -mɔ 'kuë kö =kun 'ö mɛ gbɛ =zuö' dhö to zlöö							
990_0	\idi	bhɛ̄n gɯ́ ~ bhɛ̏n	mɛ 'gü -glu -mɛ							
993_0	\ex	gɔ̄ɔ̏n dhɛ̀n ȁ ~ {yɤ̏} sʌ̏	gɔɔn- =nɛ -a 'glu {-yö} -së							
993_0	\ex	gɔ̄ɔ̏n dhɛ̀n ȁ ~ {yɤ̏} yā	gɔɔn- =nɛ -a 'glu {-yö} ya							
993_0	\idi	yí kȁ~n	'yi -kan 'glu							
993_0	\idi	, yí bhɔ̏ glúu	, 'yi -bhɔ 'gluu							
993_0	\idi	, ~ zīɤ	, 'glu ziö							
998_0	\idi	~ kʌ̄	'gludhi kë							
998_0	\ex	kȁ dhūn kwá ~ kʌ̄ ɤ́ tɔ̄ɔ n̄ bɔ̄ɔ yà wún sʌ̏ yɤ̄	-ka nu 'kwa 'gludhi kë 'ö tɔɔ n bɔɔ =ya 'wun -së yö							
999_0	\idi	~ kʌ̄	=gluɛin' kë							
999_0	\ex	~ ɤ̈ kʌ̏ n̄ bhȁ	=gluɛin' 'ö- -kë n -bha							
1000_2	\idi	glùɛ̄n kʌ̄	=gluɛn' kë							
1001_0	\ex	gɔ̄ɔ̂n bhʌ̄ yɤ̏ ~ dùɤ, yɤ̄ dō ɤ́ ɤ̄ bhȁ bhlɤ̀ɤ̄dhɛ̏ bhʌ̄ ɤ́ dhɛ̏ yȁ	gɔɔn- bhë -yö =gluɛnzë =duö, yö do 'ö ö -bha =bhlöödhɛ bhë 'ö -dhɛ -ya							
1004_1	\ex	bhɔ́bhnli yà pɯ̏ɤ ~ dō và gɯ́	'mɔbhli =ya -püö -glukpa do =va 'gü							
1004_1	\idi	~ dhí	-glukpa 'dhi							
1005_0	\ex	~ dhȕn wó dhūɤn ɤ́ tɔ̄ɔ, bū dhȕn, sɔ̄ dhȕn wāâ wʌ́ɯ̈ dhȕn	-glupiöpë -nu 'wo nuö 'ö tɔɔ, bu -nu, sɔ -nu waa- 'wëü- -nu							
1006_0	\ex	yɤ̏ ~ kʌ̏ yēdhȁn bhɛ̏n dhȕn ká	-yö 'glusë -kë yena -mɛ -nu 'ka							
1011_1	\ex	bhá ɯ̄ zlú sìa, ɯ̄ kɔ̏ bhɔ̏n ȁ bhȁ kɤ̄ ɯ́ʌ̏n bhān yɔ́n bhʌ̄ ɯ́ʌ̏n sɯ́ kɤ̄ ɯ́ʌ̏n ɯ̄ glɯ̀ɯ̄ ȁ ká	'bha ü 'zlu =sia, ü -kɔ -mɔ -a -bha kö 'üën- ma 'yɔn bhë 'üën- 'sü kö 'üën- ü =glüü' -a 'ka							
1014_1.1	\ex	yɤ̄ bhʌ́n, ɯ́ ~ n̄ dhíɤ	yö 'më, 'ü 'go n 'dhiö							
1014_1.1	\idi	~ bhɯ̄n	'go mü							
1014_1.1	\idi	yà gó bhɯ̄n	=ya 'go mü							
1014_1.1	\idi	yígā yà ~ sīȁ	'yiga =ya 'go sia-							
1014_1.1	\idi	ȁ gbān yà ~ ɤ̄ gɔ̄u	-a gban =ya 'go ö gɔu					il a une luxation de l'épaule		GJ, LJ
1014_1.1	\idi	gȍ gā gɯ́	-go ga 'gü							
1014_1.1	\ex	Yèsu yɤ̏ wɔ̏ blɔ̄ɔ̏n gɯ́ plɛ̀ ȁ kʌ̄ yȁagā dhȁan bhʌ̄ ɤ́ gō gā gɯ́	=Yesü -yö -wɔ blɔɔn- 'gü =plɛ -a kë -yaaga -naa bhë 'ö go ga 'gü							
1014_1.1	\idi	gó pīʌn	-go piën							
1014_1.1	\idi	, gó bhɛ̄n pīʌ̏n	, 'go mɛ piën-							LJ
1014_1.1	\ex	kɤ̄ kùn ɯ́ gō ɯ̄ pīʌ̏n	kö =kun 'ü go ü piën-							
1014_1.1	\idi	zāȁ kpōŋ yɤ̏ gó dhȁn pīʌ̏n	zaa- kpong -yö 'go -na piën-							
1014_3	\idi	dhɛ̀ á dhūn kɔ̄ɔ, kɤ̄ yɤ̏ gó dhȁn sʌ́ʌdhɛ̄ plɛ̀ bɛ̀ɛ̂n dhìa	=dhɛ 'a nu kɔɔ, kö -yö 'go -na 'sëëdhɛ =plɛ =bɛɛn'- =dhia							
1015_0	\idi	bhɛ̄n ~ gɯ́ {dhɛ̏} vàȁzʌ̏	mɛ -goo 'gü {-dhɛ} =vaazë							
1018_0	\idi	yí bhȁ gōô	'yi -bha goo-							
1022_1.1	\idi	~ kpáan	-gɔ 'kpaan							
1022_1.1	\idi	~ yāȁn dhɛ̏	-gɔ yaan- -dhɛ							
1022_1.1	\idi	ȁ ~ gɯ́ wȕn dhȕn wȍ và	-a -gɔ 'gü -wun -nu -wo =va							
1022_1.1	\idi	gɔ̀ɯ̄ gbéȅ	=gɔü' 'gbee-							
1022_1.1	\ex	dhʌ́n bhʌ̄ ȁ gɔ̀ɯ̄ yɤ̏ gbéȅ, yáa ɤ̄ bhɛ̏n dhȕn bhlʌ̀ yȁ	'në bhë -a =gɔü' -yö 'gbee-, 'yaa ö -mɛ -nu =bhlë -ya							
1022_1.1	\idi	pʌ̄ ɤ̈ gɔ̏ yáa dhɤ̏	pë 'ö- -gɔ 'yaa -dhö							
1022_1.2	\idi	lɯ́dhʌ́n ~ dhíɤ	'lü 'në -gɔ 'dhiö							
1022_1.2	\idi	yȁn ~	-yan -gɔ							
1022_1.2	\idi	tɔ̏ dhʌ́n ~ bɔ̄ zȉan	-tɔ 'në -gɔ bɔ -zian							
1022_2	\idi	bhæ̀æwȕngɔ̏	=bhɛa -wun -gɔ							
1023_1	\ex	sʌ́ʌdhɛ yȁ gɔ̏	'sëë 'dhɛ -ya -gɔ							
1033_0	\idi	~ yɤ̏ kóʌ̈ dhɛ̏	-gɔ ga -yö 'koë- -dhɛ							
1038_0	\ex	bhȍ ~	-bho gɔn							
1039_0	\idi	~ zàā pʌ̏	gɔnggɔng =zaa' -pë							
1042_0	\ex	gɔ́ɔ̏ plɛ̀ ɤ̄ gā dō	'gɔɔ- =plɛ ö ga do							
1056_0	\ex	ɯ̄ bhȁ dhʌ́n yà kpáakpȁdhɛ pʌ̏ kʌ̄ ɯ̄ kʌ̏ ~	ü -bha 'në =ya 'kpaa -kpa -dhɛ -pë kë ü -kë 'gɔugɔ							
1062_0	\ex	dhē bhʌ̄ ȁ ~ {bhʌ̄} yà bhɔ̄ và, ȁ bʌ́bhōyȉ yáa gbɛ̀ɛn gbɔ̄	dhe bhë -a 'gu {bhë} =ya bhɔ =va, -a 'bëbhoyi 'yaa =gbɛɛn gbɔ							
1062_0	\idi	~ sɯ́	'gu 'sü							
1062_0	\idi	~ dɔ̄	'gu dɔ							
1062_0	\ex	dhʌ́n sɛ́ɛn dhȕn gú yà dɔ̄ kɤ̄ dhó wó dhɤ́ȁ zȕɤ dɔ̄ bhʌ̄	'në 'sɛɛn -nu 'gu =ya dɔ kö 'dho 'wo 'dhöa- -zuö dɔ bhë							
1071_0	\idi	~ gɯ́ zȉan	-guö 'gü -zian							
1081_1	\ex	blīi gɯ́	blii 'gü							
1085_0	\ex	ɯ̄ kʌ̏ kɤ̄ ɯ́ʌ̈n n̄ gɯ́ dān kɤ̄ á pɯ̏ɤ ɯ̄ bhȁ sɔ́ gɯ́ ā?	ü -kë kö 'üën- n 'gü dan kö 'a -püö ü -bha 'sɔ 'gü a?							
1086_0	\ex	n̄ gɯ́ yà gā	n 'gü =ya ga							
1086_0	\idi	síɤ dɔ̄ sɯ̏ yɤ̏ bhɛ̄n gɯ́ gȁ	'siö dɔ -sü -yö mɛ 'gü -ga							
1087_0	\ex	~ yɤ̏ yā dhɛ̀ɛ!	'gügadhe -yö ya =dhɛɛ!							
1091_0	\idi	ȁ ~ sɯ̏ tʌ́ʌ dɔ̄ dhȁn	-a 'güö -sü 'tëë dɔ -na							
1092_1	\ex	dhɛ̀ á lȍ ȁ píɤ, kɤ̄ ȁ gɯ́ yà sìɤ̂ sáadhɤ̄	=dhɛ 'a -lo -a 'piö, kö -a 'gü =ya =siö'- 'saadhö							
1092_2.1	\ex	kā yí gɯ́-sìɤ̄ dhȁn	ka 'yi 'gü =siö' -na							
1094_1	\ex	~ wāâ dhāsɯ̏ ȁ bhnlʌ̏ ɯ̈ píɤ ē?	'güsiödhe waa- dhasü -a -mlë 'ü- 'piö e?							
1099_0	\idi	wɔ̏ ȁ tȁ ~	-wɔ -a -ta =gba							
1105_2	\cbn	bhɛ̄n ~	mɛ -gbaa							
1105_2	\ex	plɤ̄ɤ bhɛ̏n dhȕn ~ wȍ dhȕn blȁ ká kɤ̄ wàȁ yɤ̄	plöö -mɛ -nu -gbaa -wo -nu -bla 'ka kö =waa- yö							
1105_2	\ex	ā zȉɤ bhɛ̄n ~ tȁ kɤ̄ wȍ dhó dhȁn báän	a -ziö mɛ -gbaa -ta kö -wo 'dho -na 'baan-							
1108_0	\ex	Zân yà Kolete ~ wʌ́ɯ̏gā ká	Zan- =ya Kolete gbaa 'wëüga 'ka							
